,tweet_text,user_screen_name,user_name,user_location,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,tweet_created_at,tweet_id,tweet_source,tweet_lang,tweet_quote_count,tweet_reply_count,tweet_retweet_count,tweet_favorite_count,source_tweet_text,is_retweet,source_user_screen_name,source_user_name,source_user_location,source_user_followers_count,source_user_friends_count,source_user_listed_count,source_user_favourites_count,source_tweet_created_at,source_tweet_id,source_tweet_source,source_tweet_lang,source_tweet_quote_count,source_tweet_reply_count,source_tweet_retweet_count,source_tweet_favorite_count
452,"RT @goodblackdude: CNN contributor/BLM supporter Marc Lamont Hill bashed NBA players for refusing vaccine.

24 hours later, Hill suffered a",1776_Magic,Gary Magic Gab=@magic1776,,1466,2348,28,40226,Fri Oct 01 03:51:09 +0000 2021,1443785531192758272,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"CNN contributor/BLM supporter Marc Lamont Hill bashed NBA players for refusing vaccine.

24 hours later, Hill suffered a heart attack, and is now hospitalized with blood clots. 
https://t.co/HrpF76iQCz",True,goodblackdude,Suburban Black Man ,United States of America,51916.0,28551.0,100.0,155477.0,Thu Sep 30 18:55:34 +0000 2021,1.4436507483995546e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,200.0,414.0,1115.0,1890.0
453,"RT @RobertKennedyJr: In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents",Tanuj38049758,Tanuj,"New Delhi, India",51,635,0,21937,Fri Oct 01 03:51:09 +0000 2021,1443785531901448233,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents consent, on about 200 children. Pfizer claimed Trovan was safe, but 181 kids were gravely injured + 11 died.

https://t.co/K1g66pEDsm",True,RobertKennedyJr,Robert F. Kennedy Jr,"Los Angles, California",324155.0,604.0,1754.0,115.0,Thu Sep 30 19:04:31 +0000 2021,1.443652998429913e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,319.0,180.0,4725.0,7092.0
454,RT @barnes_law: The best evidence of the insanity of vaccine mandates: they treat symptomatic vaccinated employees as less likely to spread,marvajudd,Marva Judd,,385,711,0,85166,Fri Oct 01 03:51:09 +0000 2021,1443785532149010433,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"The best evidence of the insanity of vaccine mandates: they treat symptomatic vaccinated employees as less likely to spread lethal Covid than the asymptomatic or uninfected unvaccinated. The risk from the latter is less than 1 in a million, at worst.",True,barnes_law,Robert Barnes,Las Vegas,205859.0,0.0,1235.0,39655.0,Thu Sep 30 18:53:56 +0000 2021,1.4436503348034314e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,16.0,51.0,641.0,2108.0
455,RT @NotAlexSheppard: Is the vaccine making people crazy?,LindaEstell5,Linda Estell,,103,518,0,53868,Fri Oct 01 03:51:09 +0000 2021,1443785532228636673,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,Is the vaccine making people crazy?,True,NotAlexSheppard,Alex Sheppard ,SAVE AMERICA ,54243.0,3933.0,102.0,77186.0,Fri Oct 01 01:17:24 +0000 2021,1.4437468368928563e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,38.0,254.0,190.0,1561.0
456,RT @TripEnt___: Anti vaxxers want to focus on supposed made up long term effects of the vaccine but dont care that even if you survive lon,mamalabrenda,Mama LaBrenda,"Georgia, USA",598,1162,6,19553,Fri Oct 01 03:51:10 +0000 2021,1443785534019706881,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Anti vaxxers want to focus on supposed made up long term effects of the vaccine but dont care that even if you survive long Covid, you are highly likely to suffer some severe long term health problems.",True,TripEnt___,BLM,"El Paso, TX",9.0,93.0,0.0,143.0,Wed Sep 29 03:47:00 +0000 2021,1.443059710626775e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,0.0,1.0,1.0
457,"RT @rpoconnor: The Jays played the Yankees tonight in Toronto before 29,000+ fans who were not socially-distanced and mostly unmasked. Yet",nowoolovreyz,Andy - No Vaxx Passports ,,1723,2062,0,59653,Fri Oct 01 03:51:10 +0000 2021,1443785534908796930,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"The Jays played the Yankees tonight in Toronto before 29,000+ fans who were not socially-distanced and mostly unmasked. Yet Ontario gyms must adhere to a 50% capacity limit, socially-distanced, while acting as the vaccine police. The cognitive dissonance is a sight to behold.",True,rpoconnor,Ryan O'Connor,Toronto,13549.0,1679.0,54.0,15541.0,Fri Oct 01 03:50:24 +0000 2021,1.4437853420085617e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,1.0,2.0
458,RT @Mr_Yatagarasu97: @kishida230 I think vaccine passport isnt better as well. Its against world movement.,sarakorin49,sarakorin,,268,225,6,35805,Fri Oct 01 03:51:10 +0000 2021,1443785535319805958,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,@kishida230 I think vaccine passport isnt better as well. Its against world movement.,True,Mr_Yatagarasu97,Mr.Yatagarasu,,17.0,13.0,0.0,0.0,Thu Sep 23 09:06:31 +0000 2021,1.440965792040829e+18,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",en,0.0,0.0,4.0,53.0
459,RT @ClayTravis: Orlando Magics Jonathan Isaac says he isnt getting the covid vaccine because he has natural immunity and data shows he is,chasingtruth4,chasingtruth,,25,268,0,4648,Fri Oct 01 03:51:10 +0000 2021,1443785536695635974,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Orlando Magics Jonathan Isaac says he isnt getting the covid vaccine because he has natural immunity and data shows he isnt at risk at all from covid. Well said: https://t.co/AJmvlNRyff,True,ClayTravis,Clay Travis,Nashville,800546.0,457.0,3917.0,22163.0,Tue Sep 28 14:02:12 +0000 2021,1.4428521446469222e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,2702.0,2774.0,14049.0,71414.0
460,"RT @Monthly_idol: 2021 October coupon!
Get 120 Emeralds
Get 200 Apples
Get 200 Gemstones
Get 200 Pinkstones

CODE : VACCINE
Please c",pppraktwice_,taste of pppppp,,74,396,1,19776,Fri Oct 01 03:51:11 +0000 2021,1443785537526009859,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"2021 October coupon!
Get 120 Emeralds
Get 200 Apples
Get 200 Gemstones
Get 200 Pinkstones

CODE : VACCINE
Please check your version
from android 7.97 /ios 17
Updated will be SOON https://t.co/eknIx4vfKk",True,Monthly_idol,:MonthlyIdol, ,47377.0,8.0,7.0,2947.0,Fri Oct 01 03:50:36 +0000 2021,1.4437853927637852e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0.0,0.0,1.0,10.0
461,"RT @BLUEfingers2021: Just had a staff member submit a medical certificate for 5 weeks. They are an anti-vaxxer. Ffs, what GP gives a patien",sak_geo,Georgina,"Melbourne, Australia",738,1869,26,189185,Fri Oct 01 03:51:11 +0000 2021,1443785537588924419,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Just had a staff member submit a medical certificate for 5 weeks. They are an anti-vaxxer. Ffs, what GP gives a patient 5 weeks off because they dont want to get the vaccine. #NotHappyJan",True,BLUEfingers2021,BLUEfingers ,Victoria,1196.0,626.0,10.0,87843.0,Fri Oct 01 00:03:08 +0000 2021,1.4437281490034524e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,3.0,36.0,20.0,145.0
462,"RT @ollysmithtravel: The sane response to vaccinated people catching Covid: 
""Vaccine passports are clearly pointless, and now everyone who",kungfu_mandarin,Chris Lonsdale,Hong Kong,1708,467,18,2538,Fri Oct 01 03:51:11 +0000 2021,1443785539254063134,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"The sane response to vaccinated people catching Covid: 
""Vaccine passports are clearly pointless, and now everyone who wants the jab has had it we should return to normal.""
The insane response: ""We must punish the unvaccinated, wear masks and social distance indefinitely.""",True,ollysmithtravel,Oliver Smith,"Loughton, Essex",15813.0,1016.0,167.0,9368.0,Thu Sep 30 17:23:59 +0000 2021,1.4436276974695465e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,2.0,5.0,86.0,446.0
463,"RT @anthonyVslater: Draymond Green said he won't pressure Andrew Wiggins to get the vaccine, even if that means he will miss home games. He",CaubornCory,Supermayne,,133,664,1,38230,Fri Oct 01 03:51:11 +0000 2021,1443785539442798595,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Draymond Green said he won't pressure Andrew Wiggins to get the vaccine, even if that means he will miss home games. He had a ton of thoughts on the subject.

Here's Part 2 https://t.co/P9FlaqBdLx",True,anthonyVslater,Anthony Slater,NorCal - OKC - NorCal,100931.0,694.0,2899.0,930.0,Thu Sep 30 21:30:48 +0000 2021,1.4436898147342377e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,11.0,30.0,62.0,332.0
464,RT @davidmweissman: Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is,CathyOlson22,CathyOlson22,,213,446,0,158320,Fri Oct 01 03:51:11 +0000 2021,1443785539912671234,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is unconstitutional.

I'm a vet and I know the vaccine mandate is 100% constitutional. Please make sure EVERY military person sees this.",True,davidmweissman,David Weissman,"Palm Bay, FL",351496.0,12523.0,1220.0,504552.0,Thu Sep 30 23:10:11 +0000 2021,1.443714822219223e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,157.0,563.0,3937.0,11852.0
465,"RT @TristanSnell: If someone is fired for not complying with a vaccine or testing mandate, that termination is FOR CAUSE  which means no s",SharonTroy8,Sharon Troy,"Texas, USA",153,20,0,12493,Fri Oct 01 03:51:11 +0000 2021,1443785540097257479,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"If someone is fired for not complying with a vaccine or testing mandate, that termination is FOR CAUSE  which means no severance, likely forfeiture of any employee stock options, and being ineligible for unemployment benefits.",True,TristanSnell,Tristan Snell,NYC,61034.0,3510.0,270.0,3030.0,Fri Oct 01 02:20:14 +0000 2021,1.4437626492385894e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,12.0,52.0,422.0,1699.0
466,RT @tappinfeet5678: @johnis44 @ours_keep Shedding is only possible with a live attenuated vaccine. Covid vaccine isnt one.  What an ignora,21900Days,C.E.D.,,98,324,1,8118,Fri Oct 01 03:51:11 +0000 2021,1443785540147449863,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,@johnis44 @ours_keep Shedding is only possible with a live attenuated vaccine. Covid vaccine isnt one.  What an ignorant piece of garbage he must be.,True,tappinfeet5678,tappinfeet5678,,4.0,422.0,0.0,198.0,Fri Oct 01 01:21:43 +0000 2021,1.4437479265268613e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0.0,1.0,1.0,1.0
467,RT @democracywall1: Why is ANY heart inflammation from any vaccine acceptable?,BubbleDotTree,Bubble Tree,,88,135,0,18528,Fri Oct 01 03:51:11 +0000 2021,1443785540604776448,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,Why is ANY heart inflammation from any vaccine acceptable?,True,democracywall1,TeamSunshine,"Toronto, Ontario",699.0,121.0,3.0,2788.0,Wed Sep 29 23:47:29 +0000 2021,1.4433618238316012e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,19.0,57.0,284.0,1576.0
468,RT @davidmweissman: Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is,faewings,faewings,WA,1970,4864,20,151622,Fri Oct 01 03:51:11 +0000 2021,1443785540772401159,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"Just In: Two US soldiers file a lawsuit against Defense Secretary because they think the military's vaccine mandate is unconstitutional.

I'm a vet and I know the vaccine mandate is 100% constitutional. Please make sure EVERY military person sees this.",True,davidmweissman,David Weissman,"Palm Bay, FL",351455.0,12521.0,1220.0,504577.0,Thu Sep 30 23:10:11 +0000 2021,1.443714822219223e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,157.0,563.0,3938.0,11852.0
469,"RT @MelanieVInjured: I have been a COVID vaccine injured since April April 22, 2021. The damage giant urticaria, vasculitis, nerve damage,",CtryGrlssurvive,Sleepless in Bama,California,1274,2986,7,61295,Fri Oct 01 03:51:11 +0000 2021,1443785541376516101,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"I have been a COVID vaccine injured since April April 22, 2021. The damage giant urticaria, vasculitis, nerve damage, tremors, spasms, blood clots, labored breathing, etc.. headed to Mayo Clinic after confirmed biopsy of autoimmune disease caused by vaccine  #vaccineinjured https://t.co/5YVbRW9C2d",True,MelanieVInjured,Melanie,,527.0,107.0,2.0,136.0,Mon Sep 27 17:32:58 +0000 2021,1.4425427980713452e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,177.0,204.0,1195.0,1474.0
470,"RT @RobertKennedyJr: In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents",GordBDTRed,Gordon Stewart,,132,175,0,46323,Fri Oct 01 03:51:12 +0000 2021,1443785542412406789,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents consent, on about 200 children. Pfizer claimed Trovan was safe, but 181 kids were gravely injured + 11 died.

https://t.co/K1g66pEDsm",True,RobertKennedyJr,Robert F. Kennedy Jr,"Los Angles, California",324558.0,604.0,1757.0,115.0,Thu Sep 30 19:04:31 +0000 2021,1.443652998429913e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,321.0,180.0,4726.0,7096.0
471,"hey fats! this survey truly is short and friendly.

(people who aren't fat, you can still RT and share on other platforms!)

https://t.co/sF41gKqOML",tommyinboots,tommy,wampanoag/massachusett land,6681,315,27,44115,Fri Oct 01 03:51:12 +0000 2021,1443785543289016325,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
472,RT @TheRightMelissa: BREAKING: There are Whispers in D.C. That Biden is About to Issue a grossly unconstitutional Vaccine Passport Mandate,HAMMERbio,A.B. Nachtmann,,681,4259,1,114777,Fri Oct 01 03:51:12 +0000 2021,1443785544870289411,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,"BREAKING: There are Whispers in D.C. That Biden is About to Issue a grossly unconstitutional Vaccine Passport Mandate for Interstate Travel. WOW!
https://t.co/TZZVxIQsp3",True,TheRightMelissa,Melissa Tate,,473876.0,1929.0,1820.0,46923.0,Fri Oct 01 02:33:50 +0000 2021,1.4437660736738877e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,32.0,110.0,295.0,444.0
473,Check out Oneida Arbor American Harmony Flatware 40 Pcs Beaded Pointed Handle #ONEIDA #beaded #all https://t.co/YlFdZSrjjO via @eBay #Trump #Biden #Vaccine #Mandates #CNN #FoxNews #CollageDorm #CampSupplies #RVLife #SecondHome #SnowBirds,heidisgarden,Heidi's Garden ,United States,47,313,0,20,Fri Oct 01 03:51:13 +0000 2021,1443785545856004099,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,0,0,0,0,,False,,,,,,,,,,,,,,,
474,"RT @JesseKellyDC: Democrats want a $700,000 fine for businesses who dont enforce a vaccine mandate.

The GOP response will be No. And th",marychapmanjoh,Mary Chapman Johnson,,293,443,0,20149,Fri Oct 01 03:51:13 +0000 2021,1443785546996801538,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,0,0,0,0,"Democrats want a $700,000 fine for businesses who dont enforce a vaccine mandate.

The GOP response will be No. And this is why we lose.

The appropriate response is every GOP state legislature passing a $2,000,000 fine for every business that enforces a mandate.

#TheNewRight",True,JesseKellyDC,Jesse Kelly,"Houston, TX",301982.0,991.0,2002.0,91974.0,Fri Oct 01 02:52:52 +0000 2021,1.4437708620716483e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en,36.0,65.0,733.0,2522.0
475,"RT @RobertKennedyJr: In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents",el_minarquista,RUBIORASO,,3726,5002,8,54751,Fri Oct 01 03:51:13 +0000 2021,1443785547667972101,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en,0,0,0,0,"In 1996, Pfizers drug, Trovan, was still in clinical stage of development when drugmaker tested it, without parents consent, on about 200 children. Pfizer claimed Trovan was safe, but 181 kids were gravely injured + 11 died.

https://t.co/K1g66pEDsm",True,RobertKennedyJr,Robert F. Kennedy Jr,"Los Angles, California",324558.0,604.0,1757.0,115.0,Thu Sep 30 19:04:31 +0000 2021,1.443652998429913e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en,321.0,180.0,4727.0,7096.0
